path,genres
415311.jpg,"[4, 0]"
11319.jpg,"[2, 9, 11, 6]"
265331.jpg,"[10, 8]"
19782.jpg,[8]
21778.jpg,[8]
42446.jpg,[8]
95966.jpg,"[3, 5, 10, 14]"
1308821.jpg,"[10, 0]"
411287.jpg,"[4, 18]"
580489.jpg,"[7, 3, 6]"
162.jpg,"[2, 0, 10]"
1031306.jpg,"[8, 1, 7]"
100589.jpg,"[0, 15]"
924482.jpg,"[4, 6]"
1308821.jpg,"[10, 0]"
411287.jpg,"[4, 18]"
580489.jpg,"[7, 3, 6]"
162.jpg,"[2, 0, 10]"
1031306.jpg,"[8, 1, 7]"
100589.jpg,"[0, 15]"
924482.jpg,"[4, 6]"
1354301.jpg,[17]
1140535.jpg,"[1, 4, 0]"
1059091.jpg,[1]
167282.jpg,"[7, 1, 8]"
272.jpg,"[0, 5, 3]"
1277988.jpg,"[8, 0]"
573657.jpg,"[8, 0]"
169314.jpg,"[11, 2, 1]"
158064.jpg,[14]
10020.jpg,"[10, 9, 11, 2]"
37165.jpg,"[8, 0]"
11604.jpg,"[4, 5, 0, 10]"
346302.jpg,[8]
348893.jpg,"[3, 0, 4]"
1082791.jpg,"[1, 8]"
489567.jpg,"[5, 0, 18]"
16614.jpg,"[8, 0, 10]"
11456.jpg,"[4, 5, 12]"
50620.jpg,"[6, 2, 0, 10]"
414419.jpg,"[3, 5]"
1559760.jpg,[17]
581791.jpg,"[0, 10]"
43876.jpg,"[16, 0, 10]"
65214.jpg,[1]
871964.jpg,"[1, 4, 8]"
1057999.jpg,[0]
250488.jpg,"[3, 5, 0]"
1028769.jpg,[0]
519106.jpg,"[8, 0, 10, 5]"
497.jpg,"[2, 0, 5]"
68027.jpg,"[18, 9, 0, 8]"
774370.jpg,"[9, 8, 6, 11, 3]"
600730.jpg,"[18, 4]"
38055.jpg,"[11, 3, 8, 9, 7]"
14878.jpg,"[3, 1, 7, 4]"
32857.jpg,"[3, 1, 4]"
1734.jpg,"[6, 3, 2]"
247464.jpg,[10]
25334.jpg,[0]
588228.jpg,"[3, 7, 6]"
473753.jpg,[17]
82368.jpg,[8]
146946.jpg,[14]
494891.jpg,[0]
198645.jpg,"[10, 8, 0]"
667538.jpg,"[7, 6, 3]"
189854.jpg,"[11, 8]"
616.jpg,"[0, 3, 15]"
476869.jpg,[1]
6529.jpg,[14]
436969.jpg,"[3, 8, 6]"
1170983.jpg,[4]
649755.jpg,"[8, 0, 9]"
3513.jpg,"[3, 15, 6, 16]"
501869.jpg,"[2, 0]"
562.jpg,"[3, 4]"
293660.jpg,"[3, 6, 8]"
1205177.jpg,"[14, 4, 3]"
601.jpg,"[7, 6, 9, 2]"
824281.jpg,[8]
1400768.jpg,[17]
718949.jpg,"[3, 4]"
298618.jpg,"[3, 7, 6]"
177828.jpg,"[5, 0, 4]"
213341.jpg,"[0, 5]"
236000.jpg,[11]
427028.jpg,"[0, 8]"
748881.jpg,[10]
167282.jpg,"[7, 1, 8]"
111860.jpg,[0]
577922.jpg,"[3, 4, 7]"
9637.jpg,"[12, 6, 8]"
429617.jpg,"[3, 6, 7]"
997265.jpg,[0]
137113.jpg,"[3, 7]"
9320.jpg,"[3, 6, 4, 7, 8]"
1137245.jpg,"[8, 10, 0]"
604092.jpg,"[4, 5, 18]"
453395.jpg,"[2, 3, 6]"
60163.jpg,"[0, 13]"
121883.jpg,[0]
120844.jpg,"[0, 10]"
653346.jpg,"[7, 6, 3]"
631939.jpg,"[6, 16, 3]"
802403.jpg,"[0, 10]"
1135855.jpg,"[0, 10]"
405796.jpg,[4]
160478.jpg,[0]
599845.jpg,"[5, 0, 4]"
11609.jpg,"[8, 6]"
168940.jpg,"[3, 5, 0, 4]"
12208.jpg,"[6, 3, 8]"
306807.jpg,"[4, 0]"
1001472.jpg,"[8, 0]"
53039.jpg,[8]
2034.jpg,"[3, 5, 0]"
75735.jpg,"[3, 1, 7, 18]"
36885.jpg,"[8, 0]"
955569.jpg,"[1, 4]"
99861.jpg,"[3, 6, 7]"
345.jpg,"[0, 4, 12]"
37645.jpg,"[0, 5, 4]"
463858.jpg,"[8, 0]"
30484.jpg,"[3, 16, 6]"
1403519.jpg,[0]
166426.jpg,"[6, 3, 2]"
212006.jpg,"[14, 6, 8]"
9016.jpg,"[7, 6, 11, 9, 2]"
53209.jpg,"[8, 10, 0]"
374416.jpg,[8]
694848.jpg,[8]
49051.jpg,"[6, 2, 3]"
163545.jpg,"[0, 4, 5, 1]"
526896.jpg,"[3, 7, 2]"
1034060.jpg,[0]
80195.jpg,[1]
257540.jpg,"[0, 12]"
104043.jpg,[0]
335984.jpg,"[7, 0]"
346302.jpg,[8]
27737.jpg,"[4, 3, 0]"
604092.jpg,"[4, 5, 18]"
255441.jpg,"[8, 10, 0]"
369032.jpg,"[3, 5, 1, 4]"
1084736.jpg,"[6, 3, 0]"
473033.jpg,"[0, 4, 5]"
85483.jpg,"[18, 1]"
1106289.jpg,"[3, 8, 5]"
1064307.jpg,"[11, 6, 2, 8]"
471880.jpg,"[11, 5, 4]"
84724.jpg,[8]
978592.jpg,"[12, 4, 5, 0]"
220225.jpg,"[8, 13]"
112518.jpg,"[0, 5, 12, 4]"
475369.jpg,"[1, 8, 18]"
840111.jpg,"[0, 16, 10]"
257344.jpg,"[3, 8, 7, 2]"
1003504.jpg,"[8, 0]"
133373.jpg,[0]
1549292.jpg,"[11, 9, 2]"
376228.jpg,[17]
284054.jpg,"[3, 6, 7]"
1209772.jpg,"[0, 4]"
163008.jpg,"[2, 1]"
395450.jpg,"[0, 8]"
80195.jpg,[1]
56164.jpg,"[0, 15]"
184992.jpg,"[10, 0]"
39467.jpg,"[8, 0, 10]"
742070.jpg,"[13, 2, 6, 9]"
978592.jpg,"[12, 4, 5, 0]"
824281.jpg,[8]
71434.jpg,"[0, 12, 5, 4]"
197.jpg,"[3, 0, 16, 15]"
22583.jpg,"[12, 0, 1]"
85194.jpg,"[1, 12, 5]"
1094836.jpg,"[0, 1]"
449078.jpg,"[0, 4]"
49026.jpg,"[3, 5, 0, 4]"
1285406.jpg,[0]
104043.jpg,[0]
19901.jpg,"[3, 2, 7]"
857.jpg,"[0, 16, 15]"
669359.jpg,[0]
865.jpg,"[3, 4, 7]"
123455.jpg,"[0, 8]"
66006.jpg,[3]
9757.jpg,[8]
85483.jpg,"[18, 1]"
10198.jpg,"[11, 10, 2, 9]"
22029.jpg,"[3, 5, 0, 4]"
977223.jpg,"[8, 3, 0]"
568091.jpg,"[4, 0]"
9671.jpg,"[6, 8]"
66736.jpg,"[3, 6, 7, 4, 18]"
645788.jpg,"[3, 4]"
31118.jpg,[0]
456380.jpg,[2]
61985.jpg,"[16, 14]"
1327537.jpg,"[4, 5]"
76341.jpg,"[3, 6, 7]"
286131.jpg,"[9, 8]"
50337.jpg,"[2, 11, 3, 4, 9]"
447957.jpg,[3]
499182.jpg,"[13, 0]"
1084736.jpg,"[6, 3, 0]"
568124.jpg,"[11, 8, 9, 2]"
367839.jpg,"[8, 0]"
527435.jpg,"[8, 6, 9, 2]"
94901.jpg,[0]
194728.jpg,"[8, 13, 10]"
1073079.jpg,[1]
324552.jpg,"[3, 4, 5]"
36691.jpg,"[8, 0, 10]"
118.jpg,"[6, 8, 9, 2]"
223771.jpg,[4]
9879.jpg,"[8, 5, 0]"
986070.jpg,"[3, 1, 4]"
70196.jpg,"[3, 5, 4]"
1400768.jpg,[17]
306825.jpg,"[0, 4]"
278771.jpg,"[0, 1]"
44184.jpg,"[1, 7]"
67655.jpg,"[1, 8]"
464870.jpg,[1]
21044.jpg,"[11, 8, 18]"
284715.jpg,[3]
156022.jpg,"[4, 3, 5]"
29897.jpg,[3]
48291.jpg,"[7, 1]"
49519.jpg,"[11, 6, 9, 8]"
445869.jpg,[1]
360249.jpg,"[3, 6, 0, 16]"
49872.jpg,"[8, 9, 2]"
1037837.jpg,[0]
18484.jpg,[0]
803690.jpg,[0]
421313.jpg,"[3, 4]"
6131.jpg,[0]
76493.jpg,[8]
62463.jpg,"[0, 5]"
639609.jpg,"[0, 8, 10]"
18919.jpg,"[11, 2]"
961326.jpg,[14]
36919.jpg,[8]
922848.jpg,"[4, 18, 0, 1]"
10493.jpg,"[4, 1]"
11975.jpg,"[0, 5, 4]"
4348.jpg,"[0, 10]"
501869.jpg,"[2, 0]"
501869.jpg,"[17, 13]"
629015.jpg,"[4, 1, 0]"
1073413.jpg,"[8, 1, 4]"
778027.jpg,"[14, 0]"
671909.jpg,[0]
24420.jpg,"[0, 10, 2]"
27720.jpg,"[1, 4, 0]"
10107.jpg,"[9, 8]"
1300116.jpg,"[10, 4]"
84724.jpg,[8]
808579.jpg,"[0, 10]"
1338799.jpg,"[11, 3, 2]"
440.jpg,"[3, 7, 4, 1]"
601980.jpg,"[3, 11]"
1509871.jpg,"[8, 10, 0]"
46281.jpg,"[8, 5]"
639838.jpg,[4]
9769.jpg,"[0, 10]"
858408.jpg,"[9, 6, 0]"
25061.jpg,[1]
556803.jpg,"[10, 8]"
2652.jpg,"[0, 4]"
144091.jpg,"[4, 3, 18]"
96424.jpg,"[8, 9, 0]"
111860.jpg,[0]
616037.jpg,"[2, 3, 8]"
11358.jpg,"[6, 0, 3, 4]"
624860.jpg,"[7, 3, 6]"
27563.jpg,"[0, 10]"
32449.jpg,"[5, 0, 1]"
114789.jpg,"[1, 3]"
306752.jpg,"[18, 8, 0, 9]"
1300968.jpg,"[7, 3, 6]"
836563.jpg,[0]
842795.jpg,"[18, 8, 10, 0]"
276466.jpg,"[11, 9]"
280.jpg,"[3, 4, 7]"
403899.jpg,[8]
1383557.jpg,"[1, 4, 7]"
412678.jpg,"[5, 3, 6, 4]"
19544.jpg,"[1, 4, 18]"
27973.jpg,"[5, 0]"
10530.jpg,"[6, 11, 9, 10]"
105416.jpg,"[8, 0]"
320956.jpg,[0]
1312946.jpg,"[10, 0]"
11836.jpg,"[9, 8, 6, 11]"
345.jpg,"[0, 4, 12]"
667538.jpg,"[7, 6, 3]"
48454.jpg,"[3, 4]"
4935.jpg,"[2, 11, 6]"
266807.jpg,"[0, 4]"
208305.jpg,[0]
534490.jpg,"[5, 3]"
156022.jpg,"[4, 3, 5]"
49519.jpg,"[11, 6, 9, 8]"
4232.jpg,"[5, 1, 12]"
1525231.jpg,[13]
9016.jpg,"[7, 6, 11, 9, 2]"
96460.jpg,"[5, 3]"
336474.jpg,[17]
38166.jpg,"[3, 4, 12, 5]"
481954.jpg,[1]
1449868.jpg,[0]
1315986.jpg,"[3, 0]"
49872.jpg,"[8, 9, 2]"
748783.jpg,"[9, 8, 6, 11]"
21044.jpg,"[11, 8, 18]"
12101.jpg,"[7, 4, 5, 12]"
11456.jpg,"[4, 5, 12]"
9757.jpg,[8]
94901.jpg,[0]
537309.jpg,"[0, 18]"
94478.jpg,"[13, 10, 8]"
631939.jpg,"[6, 16, 3]"
520720.jpg,"[9, 3, 6, 8, 18]"
520720.jpg,"[5, 0]"
1299046.jpg,"[8, 0]"
42217.jpg,"[0, 10]"
194728.jpg,"[8, 13, 10]"
283995.jpg,"[7, 6, 3]"
45243.jpg,[8]
19365.jpg,[8]
71763.jpg,[4]
1930.jpg,"[3, 6, 7]"
79830.jpg,"[4, 5, 0, 14]"
313369.jpg,"[8, 0, 10]"
126862.jpg,[0]
10192.jpg,"[8, 6, 2, 11, 9]"
35988.jpg,"[6, 12, 9]"
78402.jpg,[1]
15845.jpg,"[8, 0]"
181812.jpg,"[6, 3, 7]"
364051.jpg,"[0, 16]"
71482.jpg,"[0, 9, 10]"
263416.jpg,"[3, 1, 7]"
1307078.jpg,"[10, 8, 0]"
755679.jpg,"[3, 5, 4]"
50619.jpg,"[6, 2, 10]"
7445.jpg,"[0, 4, 15]"
22613.jpg,"[14, 0]"
17819.jpg,"[8, 5]"
550096.jpg,"[18, 0, 8]"
387848.jpg,"[0, 10]"
387957.jpg,"[3, 0]"
148285.jpg,[14]
254765.jpg,"[3, 0, 5]"
27973.jpg,"[5, 0]"
65588.jpg,[1]
718949.jpg,"[3, 4]"
1124.jpg,"[0, 12, 7]"
138012.jpg,[1]
18389.jpg,"[15, 0, 16]"
520720.jpg,"[9, 3, 6, 8, 18]"
567181.jpg,"[2, 9]"
39194.jpg,"[8, 0]"
949423.jpg,"[1, 4]"
783558.jpg,"[8, 0]"
396100.jpg,"[0, 5]"
795410.jpg,"[10, 0]"
1114743.jpg,"[1, 3]"
546554.jpg,"[8, 5, 12]"
510.jpg,[0]
711505.jpg,"[0, 10]"
215773.jpg,"[1, 4, 12]"
900786.jpg,[0]
4232.jpg,"[5, 1, 12]"
14451.jpg,"[1, 8]"
127374.jpg,[0]
1367575.jpg,"[3, 4]"
424.jpg,"[0, 16, 15]"
9449.jpg,"[6, 2, 3, 8, 9]"
605804.jpg,"[1, 12, 4]"
450429.jpg,"[4, 12]"
65296.jpg,"[0, 12]"
1383089.jpg,"[0, 4, 15]"
8446.jpg,"[0, 3, 8, 13, 9]"
509.jpg,"[10, 8]"
19544.jpg,"[1, 4, 18]"
333339.jpg,"[6, 3, 7]"
74884.jpg,"[0, 12]"
575405.jpg,"[4, 18, 0]"
270938.jpg,"[6, 3]"
12101.jpg,"[7, 4, 5, 12]"
36557.jpg,"[6, 3, 4]"
619264.jpg,"[0, 7, 4]"
665488.jpg,[8]
15641.jpg,"[5, 1, 4]"
73500.jpg,"[3, 5, 8, 10]"
28178.jpg,"[0, 9]"
1097549.jpg,"[0, 10]"
314049.jpg,[8]
242245.jpg,[1]
1005331.jpg,"[4, 3]"
2669.jpg,"[3, 0, 16]"
138832.jpg,"[8, 5]"
128.jpg,"[6, 2, 11]"
18177.jpg,[1]
42484.jpg,"[0, 18]"
627725.jpg,[0]
200727.jpg,"[10, 0, 8]"
291186.jpg,"[0, 8]"
752721.jpg,"[1, 12, 4]"
215610.jpg,[0]
713704.jpg,"[1, 4]"
1895.jpg,"[6, 3, 7]"
745625.jpg,"[4, 0]"
13787.jpg,"[8, 0]"
911926.jpg,"[4, 10, 1]"
68726.jpg,"[3, 7, 6]"
1268749.jpg,"[1, 4]"
429467.jpg,"[1, 4, 12]"
1153714.jpg,"[1, 2, 8]"
500.jpg,"[5, 4]"
15742.jpg,"[0, 1, 8]"
602063.jpg,"[3, 6, 16, 0]"
298618.jpg,"[3, 7, 6]"
1146143.jpg,[1]
1302916.jpg,"[1, 8, 10]"
46556.jpg,"[0, 10]"
114.jpg,"[10, 8]"
1017163.jpg,"[3, 5, 4, 8]"
42445.jpg,[8]
533981.jpg,"[8, 7]"
66867.jpg,"[11, 8]"
1111873.jpg,"[1, 4, 5]"
920.jpg,"[11, 6, 8, 9]"
81478.jpg,[1]
491998.jpg,[17]
44751.jpg,"[3, 5, 0, 4]"
454549.jpg,"[8, 11, 2]"
263148.jpg,[17]
301845.jpg,[0]
62.jpg,"[7, 12, 6]"
254196.jpg,[0]
15267.jpg,"[15, 0]"
718558.jpg,"[1, 8, 7]"
103.jpg,"[5, 0]"
833404.jpg,"[8, 1, 5, 0]"
1033177.jpg,[7]
60541.jpg,[14]
164952.jpg,"[5, 0, 10]"
34335.jpg,"[5, 1, 12]"
207.jpg,[0]
899112.jpg,"[3, 8, 2]"
1180383.jpg,"[18, 8, 10]"
343173.jpg,[1]
373571.jpg,"[7, 3]"
265842.jpg,[8]
884605.jpg,"[8, 10]"
848912.jpg,[1]
848912.jpg,"[0, 18]"
654879.jpg,[8]
1290182.jpg,"[10, 0, 8]"
115301.jpg,"[0, 10, 15]"
212262.jpg,"[3, 6, 7]"
183955.jpg,"[0, 5]"
22421.jpg,[0]
112157.jpg,"[6, 11, 10, 7]"
312221.jpg,"[0, 3]"
26953.jpg,"[1, 2, 7]"
637.jpg,"[8, 0]"
637.jpg,"[0, 16]"
9705.jpg,"[3, 5, 4]"
504056.jpg,"[3, 0, 8]"
677209.jpg,"[10, 18]"
949855.jpg,"[1, 4, 0, 18]"
42337.jpg,"[0, 10]"
384018.jpg,"[3, 6, 8]"
240832.jpg,"[3, 7]"
927.jpg,"[2, 1, 8]"
478417.jpg,"[8, 0]"
76757.jpg,"[7, 2, 3]"
1063639.jpg,"[1, 8]"
320318.jpg,"[4, 0]"
881210.jpg,"[16, 0, 6, 3]"
11603.jpg,"[0, 4]"
433288.jpg,"[4, 0, 5]"
604578.jpg,"[8, 1]"
201753.jpg,"[6, 0]"
359410.jpg,"[3, 4]"
1253000.jpg,"[3, 6, 2]"
4656.jpg,[0]
254527.jpg,"[17, 13]"
230274.jpg,"[9, 0]"
118512.jpg,"[0, 4, 5, 12]"
1308757.jpg,"[5, 1, 4]"
592350.jpg,"[11, 3, 2, 6]"
198013.jpg,[0]
543182.jpg,[10]
407531.jpg,"[1, 4]"
1954.jpg,"[7, 4]"
577533.jpg,"[8, 10, 0]"
62213.jpg,"[8, 2]"
1437576.jpg,"[13, 17, 8]"
623034.jpg,"[1, 4, 12]"
112731.jpg,"[3, 8, 0]"
413313.jpg,"[8, 0]"
533981.jpg,"[8, 7]"
115301.jpg,"[0, 10, 15]"
50619.jpg,"[6, 2, 10]"
359410.jpg,"[3, 4]"
810693.jpg,"[11, 3, 2]"
62463.jpg,"[0, 5]"
280137.jpg,[0]
18484.jpg,[0]
235563.jpg,[11]
114.jpg,"[10, 8]"
639609.jpg,"[0, 8, 10]"
235271.jpg,"[0, 4]"
270938.jpg,"[6, 3]"
112529.jpg,"[1, 8, 7]"
1930.jpg,"[3, 6, 7]"
1013154.jpg,"[0, 8]"
593240.jpg,"[3, 11, 7]"
46556.jpg,"[0, 10]"
256949.jpg,"[9, 8]"
256949.jpg,"[9, 8]"
64631.jpg,"[12, 0, 10]"
9297.jpg,"[11, 8, 9, 2]"
649928.jpg,"[11, 6, 9]"
1315986.jpg,"[3, 0]"
111485.jpg,"[8, 2, 9, 18]"
970947.jpg,"[12, 7, 4, 1]"
275657.jpg,[17]
1266376.jpg,"[0, 4, 18]"
48038.jpg,"[3, 1, 7]"
13723.jpg,"[3, 6, 4]"
1051896.jpg,"[3, 1, 4]"
675353.jpg,"[3, 6, 9, 8]"
227540.jpg,"[12, 4, 18]"
1404541.jpg,"[0, 16]"
49049.jpg,"[3, 7]"
227262.jpg,[8]
420818.jpg,"[6, 0, 9, 11]"
62029.jpg,[8]
968051.jpg,[1]
24274.jpg,"[1, 12]"
1010274.jpg,[0]
232699.jpg,[10]
8457.jpg,[8]
24.jpg,"[3, 5]"
534490.jpg,"[5, 3]"
74549.jpg,"[0, 18]"
322.jpg,"[4, 5, 0, 12]"
83897.jpg,[0]
10545.jpg,"[0, 11, 9]"
1005794.jpg,"[8, 0]"
14636.jpg,"[3, 4]"
77.jpg,"[12, 4]"
845890.jpg,"[3, 4, 5]"
543343.jpg,"[8, 4, 13]"
307081.jpg,"[3, 0]"
1082195.jpg,"[5, 0, 4]"
95140.jpg,"[3, 4]"
77067.jpg,"[6, 8, 1]"
217787.jpg,"[8, 1]"
103164.jpg,[14]
1254808.jpg,"[8, 0, 16]"
12802.jpg,"[8, 0, 10]"
12105.jpg,"[13, 11, 6, 8, 2]"
27902.jpg,"[10, 8]"
775140.jpg,"[0, 4]"
757725.jpg,"[3, 4]"
410119.jpg,"[0, 2, 10]"
31767.jpg,"[0, 16, 1]"
209112.jpg,"[3, 6, 2]"
355008.jpg,[8]
10400.jpg,[0]
194103.jpg,"[3, 7]"
570260.jpg,"[8, 0]"
119595.jpg,"[4, 1]"
37768.jpg,[8]
838209.jpg,"[12, 1, 4]"
480651.jpg,"[0, 9]"
44264.jpg,"[0, 6, 14]"
10530.jpg,"[6, 11, 9, 10]"
1407861.jpg,"[4, 1, 3]"
305024.jpg,"[9, 11]"
39479.jpg,"[10, 4]"
27374.jpg,"[1, 4]"
259693.jpg,[1]
7735.jpg,"[0, 4]"
498162.jpg,[0]
1312946.jpg,"[10, 0]"
567610.jpg,"[5, 0, 3]"
501902.jpg,"[10, 0, 8]"
215505.jpg,"[6, 0]"
101.jpg,"[5, 0, 3]"
591.jpg,"[4, 12]"
215720.jpg,[4]
167830.jpg,"[0, 8]"
467.jpg,"[5, 0, 1, 4]"
741998.jpg,"[1, 4, 0]"
810693.jpg,"[11, 3, 2]"
28172.jpg,[1]
262560.jpg,[4]
10330.jpg,"[9, 2, 8]"
427048.jpg,"[0, 8]"
419511.jpg,"[10, 8]"
10659.jpg,[8]
242466.jpg,"[0, 12, 4]"
820511.jpg,[1]
605928.jpg,[17]
105825.jpg,"[1, 0, 2]"
9072.jpg,"[8, 5]"
1022690.jpg,[8]
272634.jpg,"[0, 2, 12, 4, 1]"
893723.jpg,"[9, 8, 6, 11]"
186982.jpg,"[8, 10]"
676839.jpg,"[0, 4]"
797827.jpg,[4]
141810.jpg,[0]
18611.jpg,[8]
545611.jpg,"[3, 6, 7]"
42443.jpg,"[8, 10]"
1284004.jpg,"[11, 8]"
408.jpg,"[2, 11, 9]"
481954.jpg,[1]
537915.jpg,"[10, 0]"
787.jpg,"[3, 8, 0, 4]"
14553.jpg,"[0, 10]"
10674.jpg,"[11, 9, 6]"
585083.jpg,"[11, 8, 9, 6, 2]"
46147.jpg,"[0, 8, 10]"
85056.jpg,[8]
65718.jpg,"[0, 10]"
10009.jpg,"[6, 11, 9]"
27805.jpg,"[3, 0, 13]"
97632.jpg,"[3, 4, 7, 15]"
925714.jpg,"[4, 0]"
656150.jpg,"[0, 18]"
342.jpg,"[8, 0]"
2899.jpg,"[9, 2, 8, 6]"
479309.jpg,"[0, 5]"
800090.jpg,[0]
642803.jpg,"[0, 5]"
776327.jpg,"[10, 8]"
213341.jpg,"[0, 5]"
578.jpg,"[1, 4, 6]"
389218.jpg,[0]
1081705.jpg,"[0, 4, 14]"
29445.jpg,"[0, 1]"
74727.jpg,"[5, 1]"
1492108.jpg,"[10, 0]"
996518.jpg,"[10, 0]"
18352.jpg,"[8, 1, 0]"
7131.jpg,"[1, 6, 3]"
382638.jpg,"[3, 8, 7]"
611025.jpg,[0]
20638.jpg,[14]
44864.jpg,"[13, 10, 2]"
110412.jpg,[1]
1198620.jpg,"[1, 8, 12, 0]"
64797.jpg,"[0, 4]"
619106.jpg,[0]
1484640.jpg,"[0, 5]"
2241.jpg,[8]
51141.jpg,"[10, 0]"
55044.jpg,"[5, 0]"
517909.jpg,"[5, 0, 8]"
855485.jpg,[0]
340616.jpg,"[8, 0]"
777443.jpg,"[7, 6, 3]"
8920.jpg,"[8, 9]"
131309.jpg,[8]
330457.jpg,"[9, 11, 6, 8, 2]"
1400782.jpg,"[17, 4, 5]"
441.jpg,"[0, 8]"
851644.jpg,"[10, 0]"
1013154.jpg,"[0, 8]"
153717.jpg,"[2, 9]"
497698.jpg,"[3, 6, 7]"
1196632.jpg,[4]
18825.jpg,[8]
1466120.jpg,"[4, 10, 12]"
514921.jpg,"[6, 0, 10]"
15476.jpg,"[1, 4]"
664747.jpg,"[0, 18, 5]"
424389.jpg,"[1, 4]"
33521.jpg,"[1, 10]"
474331.jpg,[8]
465078.jpg,[8]
214493.jpg,[1]
159622.jpg,[17]
286217.jpg,"[0, 6, 7]"
139903.jpg,[8]
296640.jpg,"[0, 10, 3, 8]"
98079.jpg,"[5, 0, 13]"
187726.jpg,"[0, 15, 3]"
271110.jpg,"[6, 3, 7]"
616914.jpg,[17]
27092.jpg,"[10, 5]"
402992.jpg,[6]
519465.jpg,[0]
500852.jpg,[3]
194522.jpg,[4]
91314.jpg,"[7, 3, 6]"
77879.jpg,"[0, 3]"
1385033.jpg,"[1, 4]"
8905.jpg,"[0, 4]"
458987.jpg,"[0, 13, 10]"
107.jpg,"[5, 8]"
343611.jpg,"[3, 0, 4, 5]"
354864.jpg,"[5, 0, 4, 12, 10]"
1358831.jpg,[8]
39215.jpg,[11]
464764.jpg,"[3, 1]"
57110.jpg,"[8, 0]"
846800.jpg,"[3, 0]"
665.jpg,"[16, 0, 6]"
14025.jpg,"[1, 4]"
359224.jpg,[5]
38365.jpg,[8]
384450.jpg,"[8, 1, 14]"
35016.jpg,"[8, 10]"
947478.jpg,"[11, 9, 6, 2, 8]"
120591.jpg,[3]
508943.jpg,"[11, 8, 2, 6, 9]"
926670.jpg,"[3, 8, 9, 7]"
452551.jpg,"[3, 5, 6]"
462312.jpg,"[4, 0]"
277650.jpg,"[10, 8, 18]"
55931.jpg,"[11, 7]"
239563.jpg,[8]
1525231.jpg,[13]
89753.jpg,"[5, 12, 4]"
280137.jpg,[0]
1035048.jpg,"[3, 7, 4]"
845377.jpg,"[4, 5]"
2255.jpg,"[8, 0, 10]"
624.jpg,"[6, 0]"
52446.jpg,"[9, 11, 8, 18]"
19136.jpg,"[13, 8]"
709798.jpg,[1]
575452.jpg,"[0, 5, 4]"
458083.jpg,[10]
90104.jpg,"[0, 10]"
3603.jpg,"[1, 8]"
961189.jpg,[0]
10867.jpg,[0]
775400.jpg,[1]
1369679.jpg,"[3, 5, 4]"
102651.jpg,"[2, 6, 3, 9, 10]"
21202.jpg,[13]
481871.jpg,[0]
63348.jpg,"[0, 9]"
392920.jpg,[8]
1184156.jpg,"[3, 5, 0]"
224990.jpg,"[11, 9]"
67077.jpg,"[9, 0, 8]"
257540.jpg,"[0, 12]"
10497.jpg,"[4, 0, 10]"
1104844.jpg,"[11, 3, 0]"
1027950.jpg,[1]
937278.jpg,"[8, 0]"
1299046.jpg,"[8, 0]"
169881.jpg,"[6, 0, 16]"
108064.jpg,[17]
44912.jpg,"[6, 3, 4, 7]"
402567.jpg,"[18, 4]"
414866.jpg,"[8, 0, 4]"
165.jpg,"[6, 8, 7]"
33927.jpg,[5]
1072586.jpg,[8]
42531.jpg,"[3, 14]"
29231.jpg,"[3, 5, 0, 4]"
840889.jpg,"[1, 11]"
52168.jpg,"[0, 10, 6]"
733379.jpg,[0]
461496.jpg,"[1, 4]"
604685.jpg,"[3, 5, 4]"
332.jpg,"[3, 6, 8, 9]"
136799.jpg,"[9, 11, 2, 6, 8, 13]"
20704.jpg,[8]
1037052.jpg,[0]
63727.jpg,"[4, 1]"
618265.jpg,[17]
9325.jpg,"[9, 11, 6]"
301971.jpg,"[3, 5, 4]"
1172097.jpg,[0]
849937.jpg,"[18, 4]"
11348.jpg,"[1, 4, 12]"
811941.jpg,"[3, 0]"
6614.jpg,"[6, 3]"
308831.jpg,"[5, 1, 0]"
92572.jpg,"[0, 8]"
547454.jpg,"[0, 9]"
8270.jpg,"[5, 0, 4]"
28260.jpg,"[1, 10]"
37737.jpg,"[0, 3, 10]"
86175.jpg,[0]
10845.jpg,"[1, 8]"
984.jpg,"[3, 5, 4]"
507.jpg,"[3, 5, 0, 4]"
3134.jpg,"[5, 0, 4]"
1147416.jpg,"[11, 6, 3, 2]"
737779.jpg,"[10, 18]"
465089.jpg,"[0, 18]"
42391.jpg,"[4, 8]"
489983.jpg,[17]
65134.jpg,"[8, 0, 13, 14]"
18591.jpg,[4]
556574.jpg,"[16, 0]"
35946.jpg,"[1, 18]"
47971.jpg,"[3, 6, 5]"
9567.jpg,"[15, 3, 0]"
619925.jpg,"[8, 1]"
336850.jpg,"[1, 7]"
19913.jpg,"[8, 0, 10]"
1151083.jpg,"[3, 0]"
171174.jpg,[10]
93685.jpg,"[10, 0]"
80278.jpg,"[0, 4, 16]"
40027.jpg,[3]
9486.jpg,"[6, 3, 8]"
10719.jpg,"[8, 9, 2]"
291151.jpg,"[4, 1, 12]"
926606.jpg,"[12, 1, 4]"
425664.jpg,"[18, 4, 0]"
1265.jpg,"[6, 0, 9]"
7500.jpg,"[3, 5, 4]"
62709.jpg,"[12, 4, 18]"
514501.jpg,"[0, 1]"
2028.jpg,"[10, 8, 0]"
505642.jpg,"[3, 6, 7]"
231304.jpg,[8]
1572156.jpg,[0]
4107.jpg,"[0, 16]"
429.jpg,[14]
